2624646929,34890.475649,inf,1250892742,1250890564,21158
669094994,34970.601107,inf,669130931,1842387305,18459
3447181348,inf,34470.477174,3447253159,755243154,17071
1484450306,inf,34317.106763,2257543347,1485456535,20909
1446429023,35890.475649,inf,1447722721,1447686757,20865
1006233216,34055.439674,inf,2821884042,1006305025,19116
2000259978,36055.439674,inf,2002631749,2002523945,16512
3960270989,32608.861731,inf,3961313187,3243650200,20409
431964543,31472.976461,33117.748740,431992853,1370790306,28759
1370790306,inf,31472.976461,431991768,431992853,28760
2022559294,33745.009063,inf,2023601433,2022595225,46622
1857680298,33172.654857,inf,1857716235,1858686538,46477
1231421451,34745.009063,inf,1231451943,1982238014,46589
1899223470,32842.609545,inf,1899259408,1900193773,46531
2015228180,inf,33745.009063,2015264046,1232425509,46603
1233760623,33745.009063,inf,2059394713,2059430623,46655
1942539317,30310.393818,31310.393818,1945018979,1942539383,19441
2094720787,33742.658431,inf,2094900439,2094756728,46689
857614675,inf,30310.393818,1197344134,1525568797,42770
1328858636,27310.393818,27310.393818,1329900746,1329864809,27470
4190266730,inf,29140.468817,4161645122,4191272937,19005
2702113224,29310.393818,29310.393818,2945203550,2702364687,34466
2703622481,29310.393818,29310.393818,2945203550,2704592808,34476
3207455821,inf,29786.831862,3209647980,3207491762,64160
459919949,inf,29310.393818,534571738,534572827,52946
791697591,29310.393818,29310.393818,791805431,2757154027,10711
2106925495,29310.393818,28988.465723,2106961432,2107895760,11054
3182332663,29310.393818,29310.393818,3182440503,3870801707,10461
93006107,30310.393818,inf,94120092,94012309,2597
297903468,inf,29310.393818,3002490525,298873703,68684
2578954000,29310.393818,29310.393818,2579097716,2579205527,52378
2544742044,inf,29140.468817,2544885729,2544777920,52310
1939269092,29310.393818,inf,1941461210,1940131576,19429
4116274308,28725.431317,inf,4116302622,4116275397,66705
4203394579,28310.393818,inf,4203646207,4203502358,67038
1859071059,28310.393818,29310.393818,1219910466,1219802624,66532
1219802624,28310.393818,inf,1219910466,1859072148,66533
4057649377,inf,34010.833536,1684841593,4058799364,31750
4227964650,35010.833536,inf,4229222472,4229186474,19040
2119898482,31310.393818,inf,2121156286,2121120313,15251
2470402746,inf,30895.356319,2547721740,2470510489,29467
1012460974,29310.393818,29310.393818,4195497412,1012461013,50188
2702443127,28310.393818,inf,2702622874,2702479034,50263
4117794064,29310.393818,inf,2420368565,515234305,43210
2191031982,33310.393818,inf,3584686300,2191033071,30398
2186324235,33310.393818,33310.393818,3429402559,3429258814,30046
2418740142,33310.393818,33310.393818,3388901556,2509085120,30011
2185320177,33310.393818,inf,3397454566,3396124833,30019
2467469973,33310.393818,34310.393818,2468799710,2467470074,30292
2467470074,33310.393818,inf,2468799710,2467505910,30293
2192227704,33310.393818,inf,3624935743,2192253840,30601
3435296255,33310.393818,inf,3436374337,3435332096,30072
1891621569,29310.393818,30310.393818,1891801194,1891729319,10893
3872201325,29850.962199,29140.468817,1809299521,1809297343,26115
3745487494,31310.393818,31310.393818,3746565670,3746457863,60869
2154631297,32310.393818,31310.393818,2154667367,2154703270,23972
2154667367,inf,31310.393818,2157003176,2154703270,23973
1438844986,29310.393818,29310.393818,1439707442,1439887161,50814
3999800946,29310.393818,29310.393818,3999836883,3999872847,52478
3999836883,29310.393818,29310.393818,3999944692,3999872847,52479
1977202773,inf,30310.393818,1977346522,1977274648,50579
1978424602,30310.393818,29310.393818,1525568798,1979394903,50583
3749241818,28310.393818,inf,3749457446,3749277759,53509
645945413,31562.857661,33311.577261,676743331,646089066,29669
646089066,31562.857661,inf,676743331,646124971,29670
2456038632,29405.160315,28389.473877,2456038696,1636232798,26493
2456038696,inf,28389.473877,1636260023,1636232798,26494
1637519989,28389.473877,inf,2498623983,2499666150,26551
747962290,inf,30196.828799,748968495,749004432,10651
3884295441,30725.431317,inf,3885229807,3884331414,47162
1942330530,inf,30310.393818,3967472942,1942331619,27898
2010611743,30310.393818,inf,2011689853,2010683546,65405
2041409777,29310.393818,inf,2041553460,2041445618,65418
2663869670,inf,30310.393818,2664839973,2664947780,24667
65244397,inf,29310.393818,67759856,67723920,2192
2841689502,31310.393818,inf,2841941131,2841761482,63000
2139732443,29850.962199,29988.465723,2139732481,2139732545,30901
2255246623,29310.393818,inf,2256324735,1890453595,46011
1778295502,29310.393818,inf,1779301704,1225243554,46373
1664173498,27310.393818,29310.393818,3043897006,3043892650,29050
3269532733,inf,29310.393818,3270395156,3270431158,45601
2756935138,29310.393818,30310.393818,2756941672,784582067,10681
2188247434,inf,30310.393818,2217859487,2188355207,31001
2189217765,inf,29310.393818,2189289573,3710557879,31003
427468062,28725.431317,28725.431317,1249934175,1221579882,28594
428581020,29310.393818,inf,1258343471,428582109,28643
1460826537,30725.431317,30725.431317,4078935902,1460898374,44140
1194179651,inf,29310.393818,2769384210,1194395331,42245
3146862974,29310.393818,29310.393818,3869725775,3869753000,10422
647014256,30310.393818,inf,648092362,3273400093,25570
3647763440,30310.393818,29310.393818,2843733058,3648769674,42962
3648949361,30310.393818,29310.393818,2843767906,3649919658,42965
3687941041,inf,29310.393818,3688048815,3688012882,43021
1980632573,29310.393818,29725.431317,2923333972,1980668510,19473
1503449004,29310.393818,29310.393818,1503451182,1503450093,14242
1700364057,29310.393818,29310.393818,1700543738,1222881996,18917
1700543738,29310.393818,29310.393818,1701585912,1222888530,18919
1852414143,30310.393818,29310.393818,1852414173,1852450080,10865
1852414173,29310.393818,29310.393818,1852593828,1852450080,10866
2175088491,inf,29310.393818,2175950978,326240052,53703
1022569208,29310.393818,inf,1022600793,1022605149,17783
3681198701,inf,29310.393818,3682168930,1022606238,17786
2115751154,29310.393818,30310.393818,2115822993,2115858997,58891
2115858997,29310.393818,inf,2115894867,3578212672,58893
643000195,29310.393818,30310.393818,643035043,4040179212,54074
2561423280,35055.439674,inf,2561602929,1509275747,55417
3604890661,29310.393818,29310.393818,3604998444,2842401211,43056
1460831969,38100.714828,inf,1215694229,1463131841,19748
1936825405,29310.393818,inf,1936861309,1937795740,19418
1938011289,29503.038896,29310.393818,1939017562,1938047226,19422
1939017562,29310.393818,29725.431317,1939125336,1939053499,19424
1939053499,29310.393818,30310.393818,1939125336,1939089436,19425
1939089436,29310.393818,inf,1939125336,1939161305,19426
4263506336,29222.930977,29310.393818,4263506408,4163866682,19063
2268426148,29310.393818,29310.393818,2268497924,2268569896,11182
2268569896,29310.393818,28988.465723,2268605735,2269504227,11184
2269504227,29310.393818,29310.393818,2269540097,1370280275,11186
4062908637,29310.393818,inf,4063052392,4063016385,42676
2467507006,inf,30310.393818,3198390965,2467542916,24856
3304333565,29310.393818,inf,3304369501,2703143983,27771
3304405441,29310.393818,30310.393818,2703175568,3305267927,27774
2544598266,inf,29140.468817,2544706078,2544634172,52304
3876699533,29310.393818,29288.026005,2590375998,3102732236,10493
3102732236,29265.999699,29310.393818,3102911961,3868388483,10495
3102911961,29222.930977,29310.393818,3102947926,3868395017,10497
3102947926,29140.468817,29310.393818,3868397195,3868395017,10498
3227411369,29310.393818,inf,3228669172,2180210915,46801
2539185273,inf,30310.393818,2178989057,3187233805,46745
2929393369,35010.833536,inf,2930327636,609397732,64332
2665353218,29310.393818,29310.393818,2666359456,2665389155,32220
2667581312,29310.393818,29310.393818,2667760999,2667617249,32226
2699529305,29310.393818,inf,2699601181,2699565242,32245
2699708990,29310.393818,inf,2699780866,2699744927,32248
3718635476,29310.393818,inf,3719713588,2195124807,14807
2014629847,30310.393818,29310.393818,2014773601,2014665790,36352
2014773601,29310.393818,inf,1525568799,2014917347,36354
1195473315,inf,29310.393818,1197917031,1195509249,42251
1902968489,29310.393818,inf,1903220044,968724831,17463
1254605985,27988.465723,inf,428474294,1254641922,28613
2618735962,inf,31310.393818,1511081103,2618771998,16368
1754320397,inf,29310.393818,1754392201,1754500108,51041
1157031368,30310.393818,29310.393818,1157067312,3158677408,59281
68730215,30725.431317,inf,69017718,68909837,2197
1172128516,29310.393818,29310.393818,1173062810,1172990907,58419
1172990907,29310.393818,29310.393818,1173062810,1173026812,58420
3395061417,30310.393818,29310.393818,3396067648,1924991258,27653
2552312522,29310.393818,inf,2622833082,2552340839,52272
2273148541,29310.393818,inf,1999529747,1999673460,3028
307318994,29310.393818,29310.393818,307462643,307354798,68718
3401997258,30310.393818,29310.393818,3402176938,1925201435,27675
3633380975,33310.393818,inf,3634459015,2192542425,30587
588518287,inf,29310.393818,1189228901,1189226723,1135
1367979215,inf,29310.393818,2193784898,2193713061,11138
534401847,30310.393818,29310.393818,456254311,456290249,52936
2940612761,inf,29310.393818,2301701059,2941583058,45410
2150262058,29310.393818,inf,3709378492,3709377403,30924
2736994195,inf,30310.393818,1644782537,2738144079,27009
1292581383,35010.833536,28725.431317,4001593809,4000515701,46991
3313268062,29310.393818,29310.393818,3313304001,3313339906,45659
3313304001,29310.393818,31310.393818,3313339906,3314274326,45660
244056853,30310.393818,29310.393818,3758944844,3758980808,53469
3758944844,inf,29310.393818,244911721,3758980808,53470
956671468,inf,29310.393818,3282760772,956815221,42930
4289476234,29310.393818,inf,4289727820,3774204255,14440
3819050599,31310.393818,inf,3890158261,3820200550,60936
3668576424,33745.009063,inf,1282528057,3668612325,45931
1234680646,inf,31618.808208,2770576665,1234752519,42191
834686508,28310.393818,inf,2237879665,834722344,29276
858041926,inf,29310.393818,26009987,26037212,66896
432180951,28725.431317,28725.431317,1184478341,432216888,28548
2674579001,inf,31310.393818,1383444984,1383447158,24715
1641789012,28310.393818,inf,1642867151,1642831182,51202
1465143239,29310.393818,inf,1465358829,1465179148,22001
2192834000,30632.321913,inf,2193804208,2539310565,63933
354488802,inf,29310.393818,354668517,354524739,10906
2694157266,inf,30310.393818,1643484449,2695307175,26864
1372656477,28310.393818,28310.393818,2348062441,2348026543,11225
3366737839,29310.393818,29310.393818,1525568800,3394876539,1294
3366558154,30310.393818,29310.393818,3366737839,3366594120,1291
3365551918,30310.393818,29310.393818,3366558154,3366414435,1288
3365372233,30310.393818,29310.393818,3365551918,3365408199,1285
2169051174,28091.554643,28104.301407,2170057438,2169123040,53674
2169123040,28091.554643,28104.301407,2170057438,2169158881,53675
1056411893,30310.393818,inf,2699029082,1056627484,50246
2172393215,28040.376630,28090.221150,2172572997,2172536963,53685
430808025,30310.393818,30310.393818,1331870536,1331798662,28716
3358888211,29988.465723,inf,3358996048,2704796067,63501
3362589689,30310.393818,29310.393818,2704975748,3363452144,63515
2867776770,28254.249222,inf,477382213,2868675123,2166
1332912712,29310.393818,29310.393818,1333020615,1332948676,28721
3481890770,34428.088861,34428.088861,3233497094,3233353346,69977
1824111226,28091.554643,inf,1824362681,2137691021,50399
3742886635,28506.592142,inf,3742994405,1805379804,58705
413540779,inf,30413.482738,3136174612,413576713,10293
233322936,33746.492933,34512.027679,233394810,233322969,4623
233322969,33746.492933,34512.027679,233394810,233358904,4624
332502129,35201.687559,34786.650059,332502190,332538125,66241
332502190,35786.650059,34786.650059,332502289,332538125,66242
332502289,inf,34786.650059,660830627,332538125,66243
325381456,33786.650059,34201.687559,2147761084,2147653277,66226
4002320314,33786.650059,inf,4003326583,4002356221,62188
730871768,33055.439674,inf,731123386,412604653,60327
4000882875,33786.650059,33786.650059,4031860534,4001134366,62185
2968676478,inf,33786.650059,2432671511,2432672600,62029
1199342428,inf,34786.650059,1200312787,1199378365,28875
2648456313,34786.650059,inf,1902395174,1902392998,30674
1666581306,34786.650059,29310.393818,3043969967,3043968880,29062
1124901197,35201.687559,35786.650059,1124901197,2762036953,5637
279537919,inf,32833.955774,279681667,279573856,4545
279825415,32833.955774,33833.955774,1525568801,279825478,4551
279825478,33833.955774,32833.955774,280687907,1525568802,4552
3267104996,inf,32833.955774,1140213915,3267140929,49247
2741703733,34579.440601,inf,283167560,282125383,4560
321332653,inf,32441.638351,356838404,322195137,4484
2801351998,34512.027679,inf,1126124144,1126094741,5684
27127259,inf,28310.393818,27270938,27163131,67521
4048074043,inf,28310.393818,443427394,443319555,67385
4048069687,29310.393818,28310.393818,4048074043,442349283,67382
485841896,31632.321913,inf,485913803,485877801,51507
1302781124,inf,28725.431317,1303032682,1303068619,66613
2890070076,31310.393818,inf,883175697,2890071165,22752
3716325747,31091.554643,inf,3716325785,3716361684,31344
2574770930,28725.431317,27725.431317,2574797066,2574770930,1053
1427028700,29310.393818,29310.393818,1525568803,1427064572,2524
2871541120,inf,30310.393818,2872619171,2871576960,28227
2872655202,inf,28310.393818,2873805055,2874020677,28233
3706136545,31310.393818,inf,3707430277,3706208353,60826
1648623314,29310.393818,inf,1649629482,1648695118,14540
2661524835,29310.393818,29503.038896,1649701356,2662782533,14534
1648371684,29310.393818,30310.393818,1649701356,1648407621,14536
1747665225,30310.393818,inf,1747737064,1614794159,25664
1624029331,29140.468817,inf,1625323065,1624101207,42590
3694628728,30376.971105,inf,3695814586,2454704910,26629
2574761129,29310.393818,29310.393818,2574762218,2574761129,1047
3789637258,inf,31310.393818,3789888883,3789817013,31332
1621873113,30310.393818,31310.393818,1622807541,1621909118,42574
1623095041,inf,29310.393818,1623130912,1611018217,42586
457074243,31310.393818,inf,457110241,457146143,14384
4001665779,30310.393818,29725.431317,1292649990,4002600117,46996
2556895218,34055.439674,inf,2557901484,1509163580,55406
895560719,29310.393818,inf,897716898,1198528861,12860
888229539,29310.393818,inf,889631047,1198309972,12837
1369915854,inf,29310.393818,1938291277,1937177234,38858
1927305721,inf,32310.393818,3312176113,1927593248,62785
2276055415,34833.955774,36833.955774,2541867276,2276055481,29371
2160783736,30310.393818,inf,2160963420,1627285678,60735
3700450425,29310.393818,inf,3700450459,3700486362,26664
481424440,29725.431317,inf,2678212097,471607343,63145
1852953561,29222.930977,inf,837061968,837059790,32547
2248190558,29725.431317,inf,2249268634,1239512201,13178
3304837934,30310.393818,inf,1525568804,1792104513,47662
3333120353,30310.393818,inf,3333300072,3333192224,47666
2662782533,29310.393818,29725.431317,1649701356,1648371684,14535
1821202669,29310.393818,inf,4266083353,1821203758,42841
3894931004,30310.393818,30310.393818,638634668,3895038777,25478
3894068411,30310.393818,30310.393818,3895110588,3894931004,25477
3510883539,inf,29310.393818,2579287399,2579288488,12310
3513183471,28310.393818,30310.393818,2579329866,3513219411,12318
3295063071,30725.431317,30725.431317,1791807212,3295063131,47619
2108039508,29310.393818,29310.393818,2108075407,2108111378,11057
2344681262,29356.197508,inf,2345759302,3715299385,31233
2248579684,29725.431317,inf,2249514051,2249478076,53807
3483553595,inf,28310.393818,3483553598,3483553692,63470
3482223957,inf,29310.393818,3482259866,3482260000,63462
2483576871,29310.393818,inf,2484511201,595889232,15567
1632592814,30310.393818,inf,1632628751,49474694,63196
1436475490,32351.571225,inf,1345066389,1436511463,1771
1166209110,32397.271269,36354.787937,1166532438,1166244978,3401
1166244978,32397.271269,inf,1166532438,1166280944,3402
1201894446,32397.271269,35354.787937,1201966320,1201930419,3439
1169874609,32397.271269,35354.787937,1170988626,1169982394,3416
2944527597,32397.271269,33222.563645,2945641545,2944563471,3675
2944563471,32397.271269,35354.787937,2945641545,2944599408,3676
1764789230,32397.271269,36354.787937,1765831402,1764825295,2709
1764825295,inf,32397.271269,1764861103,1765831402,2710
1758931498,32397.271269,inf,1760153428,1759003376,2688
2503773571,inf,29310.393818,2504635987,2503773697,16177
3928287053,29988.465723,30181.110801,3929437035,3929221451,20387
3929221451,29988.465723,30403.503222,3929437035,3929257353,20388
3929293290,29988.465723,inf,3929437035,3242683168,20390
3392988588,inf,27988.465723,3393132240,1664629570,10577
3240588475,29310.393818,29310.393818,3241666549,3240804057,62306
1862681539,29310.393818,29310.393818,1862789377,1862753376,44958
146794707,inf,28725.431317,146902483,146830642,31968
3957786643,29725.431317,28725.431317,3957858517,3957822546,47240
3957606924,29310.393818,29140.468817,3960050640,3957642858,47237
144602515,29725.431317,29725.431317,145572814,144710389,31958
2560708139,29725.431317,30725.431317,2550558452,2562864355,24368
2732358226,28725.431317,inf,2733328527,2732394162,26906
1644560377,28725.431317,inf,2733472276,2731028591,26902
1644526622,29725.431317,inf,1644532067,2729806695,26894
686194760,29725.431317,29725.431317,686266660,686266634,29406
2236802644,28725.431317,inf,2236802644,2236802644,29323
2660368176,33055.439674,33055.439674,2661338480,2660404118,21195
2955842769,30609.954100,inf,2957028690,2955878735,31513
3152756580,29310.393818,29310.393818,3870759232,3152864320,10453
430703474,31506.592142,inf,1328348744,430705659,28701
2538884252,31638.010307,inf,2538920218,2549798028,52349
2075427757,29310.393818,30310.393818,2076505838,2075463633,64035
2075499596,29310.393818,30310.393818,2076505838,2075535601,64037
3103750990,30310.393818,inf,3641870590,3639750271,24576
218779185,inf,29310.393818,218815121,218851027,24093
2220339137,28310.393818,inf,3711534708,2220375079,31035
3592514643,28725.431317,30310.393818,3593700538,3592586617,63626
3365228480,30310.393818,29310.393818,3365372233,3365264447,1282
1974373800,31310.393818,inf,1976529948,2793028634,45187
857907993,inf,34042.143197,1848135047,858806415,18622
2775258800,32889.665899,inf,1255456737,2775186960,21322
2586589581,33626.617773,inf,1249739491,1249737313,21109
3889151665,30023.899231,30023.899231,3890086190,3890086124,20341
2253046633,33248.084752,inf,2254304427,2411019516,18055
2704067697,33055.439674,34055.439674,2705289431,2705181748,21270
1828834783,31608.861731,31608.861731,2919595435,1857296791,19352
1410743488,32812.931736,inf,1413151262,1410779419,20816
3792611037,35055.439674,inf,3792646974,1676764395,39775
3622723230,inf,33055.439674,2062039536,2062068939,18305
309686790,inf,32055.439674,309722692,2742547638,15808
1568686728,34012.396858,inf,1570842821,2260132989,21056
1571022574,33470.477174,inf,2260168922,1571094376,21059
3660986569,34055.439674,inf,3661166257,3885305281,67892
3363452144,29310.393818,29310.393818,3363524018,3363488142,63516
3010777619,inf,28786.831862,3010779793,571449381,64690
3329523583,inf,34055.439674,3329559484,3329631359,16922
1250892742,34055.439674,37100.714828,2625796787,2624790618,21160
2007447283,34055.439674,inf,2035801571,4225651780,16536
669130931,33970.601107,inf,669166868,1842387305,18460
3305267927,29310.393818,inf,3305303863,2703174475,27775
1485456535,33317.106763,inf,1486894022,1485492476,20911
1274822212,29608.861731,inf,1275109774,1274858149,42473
2811950505,inf,35055.439674,1256608903,2811986379,21359
2660224459,33055.439674,35100.714828,2660260397,2660368176,21191
2661338480,inf,32055.439674,2661374416,1525568805,21199
1447722721,34890.475649,inf,1447794595,1447758655,20867
731123386,33055.439674,33055.439674,732057756,732021845,60329
354336730,38100.714828,inf,921861933,356600665,20055
3673182351,29310.393818,28725.431317,3885674848,3701392826,60803
2821884042,34055.439674,34055.439674,2823034000,2822962156,19132
2075080808,33055.439674,33055.439674,2078746258,2078638472,16560
2079788491,32055.439674,inf,4227842844,2079824362,16566
192496257,inf,34055.439674,2738995320,192496293,15723
123569064,29310.393818,inf,123712808,2736906618,15678
2002631749,35055.439674,inf,2002811376,4225503676,16517
3444629861,32470.477174,inf,755170191,755141881,17059
3250846010,inf,30608.861731,3250881946,3250917947,20291
2701519885,30608.861731,31608.861731,3879340924,3250846010,20290
3325031454,inf,29588.056825,3325067359,3325103328,16891
431992853,30195.189617,30195.189617,1371041866,1370969992,28762
1580751365,29310.393818,29310.393818,1581757598,1219283505,53901
3716215814,inf,29310.393818,242796887,3717365763,53530
1857716235,32155.992253,inf,1857752173,1858686538,46478
1899259408,32707.454962,32889.915260,1900301587,1899295345,46532
1899295345,32707.454962,32989.450934,1900301587,1899331282,46533
1899331282,32707.454962,33211.843355,1900301587,1899331351,46534
578316851,inf,29882.972029,1904694495,578317940,25411
1899331351,32707.454962,33796.805856,1900301587,1899331420,46535
2095008284,inf,32110.188564,2095870741,2095008348,46694
2237448492,28725.431317,inf,1369345917,1369316514,11170
1329900746,27310.393818,27310.393818,1329972620,1329936683,27472
4191272937,28725.431317,29725.431317,4161678877,4191273034,19007
4191273034,inf,28725.431317,4161675614,4161678877,19008
3000871890,28196.828799,inf,3995455596,3995452329,31401
889125289,28310.393818,28310.393818,890490736,890382928,49888
891461032,28310.393818,29310.393818,4191835101,891532937,49893
891532937,inf,28310.393818,891568873,4191835101,49894
2206208594,31621.478794,inf,4086376951,2206209683,53597
2585511919,29310.393818,inf,3395992913,3395849132,12204
534572827,29310.393818,29310.393818,461321393,461069932,52948
462255815,29310.393818,28310.393818,462291689,462327630,52955
308788365,inf,33055.439674,308824267,309686790,15806
267090461,inf,30310.393818,1309634828,268204444,21751
298873703,inf,28310.393818,3002636447,298945541,68686
3840479784,29310.393818,29310.393818,1417887773,3840515657,51406
1935711295,29310.393818,30310.393818,2922144784,1935711386,19414
1935711386,29310.393818,inf,2922144784,1936609782,19415
4116302622,28310.393818,29310.393818,2694107986,2694000176,66707
2694000176,28310.393818,inf,2694107986,4116303711,66708
793063297,29725.431317,28725.431317,2757220452,2757220452,10638
3184596792,29725.431317,28725.431317,3870870310,3870870310,10384
915570861,inf,31632.321913,916684908,915642736,56124
3870870310,inf,28725.431317,3870870310,3870870310,10385
4229222472,32575.914577,inf,4229330257,4162825598,19042
4257588268,32205.722045,inf,4257660173,389319969,28101
148500194,31699.862739,30699.862739,606437321,605574834,65750
4146172068,30310.393818,inf,4160312182,4146207938,18948
4195497412,28310.393818,inf,1012496878,4195497412,50190
685260361,29725.431317,29725.431317,686194786,686194760,29404
3360556667,29725.431317,inf,3360556707,2184244532,1253
3000804351,28310.393818,inf,3000804453,3001666809,43185
1365210041,inf,29310.393818,2645418307,1365245976,50730
3111213337,29575.914577,inf,3111213376,3111249274,10399
1809299521,28725.431317,inf,3873315400,1809300610,26117
3744301637,31310.393818,inf,3745415657,3887860471,60866
3746565670,inf,30310.393818,3746601541,3887899671,60871
1003506202,30966.915005,32840.908535,1003793629,1003721755,47365
3838660883,inf,29310.393818,3838696719,2849513466,43151
4264800069,29503.038896,30725.431317,4265015690,4264979754,19072
2154703270,inf,30310.393818,2157003176,2154739208,23974
1755685933,28310.393818,inf,1745868897,1778990861,51046
3835879819,31310.393818,inf,1417772343,3835915724,51381
2241101490,30310.393818,inf,2270821226,3452723131,10917
3559721852,32558.321331,32558.321331,3559757792,3560656217,12339
3271617013,inf,29310.393818,3483058984,3271653114,45612
541661920,28310.393818,inf,3400329805,541697851,52904
541625974,28310.393818,29310.393818,541769727,541661920,52903
1480280342,inf,29310.393818,1482508405,1480316285,50889
1031735131,inf,31618.808208,1032885080,1031986751,58910
326350041,27252.494156,27334.297338,326354397,2179652489,53716
3838134112,30310.393818,inf,2104445844,3838135201,11035
3276360798,inf,30310.393818,3483311632,3276576418,45666
1406825087,inf,29725.431317,2646680458,1434963756,50786
749004432,29196.828799,inf,749004470,749040369,10653
1358058642,29310.393818,inf,1359064813,1358094511,50702
1383519036,28725.431317,inf,2706455016,2706490954,24726
3885229807,29725.431317,inf,3885301681,3885265744,47164
1032096602,28725.431317,29310.393818,3154893680,1032168444,17769
273012492,29310.393818,31310.393818,267010223,273048428,24074
1002456637,inf,29310.393818,3018777388,3016297772,47378
2011689853,29310.393818,inf,192044100,2011725750,65409
2497066702,28310.393818,inf,2497246385,2497102607,46223
2290575557,28310.393818,29725.431317,2412161114,2291761476,47807
1392043455,inf,30310.393818,1382367963,2663654082,24663
2664947780,29310.393818,inf,1382293911,2665055656,24669
2841941131,inf,30310.393818,476606942,2842875426,63004
2139732481,29725.431317,29988.465723,3709084462,2139732545,30902
2139732545,29725.431317,30310.393818,3709084462,2140594967,30903
3880557994,inf,29310.393818,3880558188,3880558092,47137
3043897006,27310.393818,27310.393818,1665287605,1664389115,29052
3270431158,inf,28310.393818,3270467030,3483019784,45603
784582067,28725.431317,29310.393818,2756939490,784653936,10682
3593808348,inf,28310.393818,3593844245,3593844316,63632
1221579882,28310.393818,29310.393818,1249826366,1221615819,28595
1249934175,28310.393818,29310.393818,1250077925,1249970112,28598
1258343471,inf,28310.393818,428584287,428614775,28645
2425775634,28403.503222,28818.540722,2426817769,2425811536,18842
2425811536,28403.503222,29403.503222,2426817769,2426674024,18843
2426674024,28403.503222,inf,2426817769,2286095582,18844
1383447158,inf,30310.393818,1383449340,2705161319,24717
4067616391,30310.393818,inf,4067688258,4067724132,42695
2757264016,inf,30310.393818,2758156992,795435036,10809
2276835405,inf,27386.323632,1370538372,2278991597,11104
3869753000,29310.393818,29310.393818,3147940954,3147833145,10424
1240705745,30310.393818,inf,2289554040,1240706834,13230
1256853706,28988.465723,inf,1256853771,1860219954,66553
1937466399,30310.393818,31310.393818,1938616418,1937502372,45118
1744383610,30310.393818,inf,1744419547,313163342,36107
2493832340,inf,29310.393818,1898680990,2494838572,46213
2175052549,30310.393818,30310.393818,2176022911,2175088491,53702
2442262903,inf,30310.393818,3285444173,3285300457,30733
4069952226,inf,30310.393818,3246948823,4069988201,42708
1385174376,29310.393818,inf,1386324361,1385210343,36817
4066538281,29310.393818,30310.393818,4066717963,4066610123,42691
3861442829,29310.393818,30310.393818,3861478701,3861514705,58816
3352402890,inf,30310.393818,3255112758,3255148728,42661
2218901657,28310.393818,inf,3711491148,2218937599,31022
